INSEE;NOM;NOM_COUV;COM/EPCI;POP;STRATE;X;Y;NOM2;CP
12131;La Loubière;La Loubière;COM;1518;2;295075;5526192.793;La Loubière (12740);12740
12133;Luc-la-Primaube;Luc-la-Primaube;COM;5962;3;282386;5512833.372;Luc-la-Primaube (12450);12450
12134;Lugan;Lugan;COM;351;0;251122;5540588.298;Lugan (12220);12220
12135;Lunac;Lunac;COM;439;0;233805;5502738.597;Lunac (12270);12270
12136;Maleville;Maleville;COM;936;1;234153;5527514.632;Maleville (12350);12350
12137;Manhac;Manhac;COM;841;1;275883;5505879.929;Manhac (12160);12160
12138;Marcillac-Vallon;Marcillac-Vallon;COM;1724;2;274418;5539576.509;Marcillac-Vallon (12330);12330
12139;Marnhagues-et-Latour;Marnhagues-et-Latour;COM;138;0;338614;5446852.799;Marnhagues-et-Latour (12540);12540
12140;Martiel;Martiel;COM;975;1;212949;5524659.156;Martiel (12200);12200
12141;Martrin;Martrin;COM;219;0;293272;5454487.364;Martrin (12550);12550
12142;Mayran;Mayran;COM;629;1;264017;5525866.423;Mayran (12390);12390
12143;Mélagues;Mélagues;COM;62;0;335818;5423424.578;Mélagues (12360);12360
12144;Meljac;Meljac;COM;122;0;271061;5486166.998;Meljac (12120);12120
12145;Millau;Millau;COM;21482;4;347023;5480525.062;Millau (12100);12100
12146;Le Monastère;Le Monastère;COM;2306;2;287938;5516975.196;Le Monastère (12000);12000
12147;Montagnol;Montagnol;COM;141;0;336664;5439388.186;Montagnol (12360);12360
12148;Montbazens;Montbazens;COM;1417;2;246331;5539525.079;Montbazens (12220);12220
12149;Montclar;Montclar;COM;150;0;292848;5462339.024;Montclar (12550);12550
12150;Monteils;Monteils;COM;481;0;221303;5506607.207;Monteils (12200);12200
12151;Montézic;Montézic;COM;218;0;294030;5577050.157;Montézic (12460);12460
12152;Montfranc;Montfranc;COM;128;0;287219;5440859.436;Montfranc (12380);12380
12153;Montjaux;Montjaux;COM;426;0;323269;5480988.533;Montjaux (12490);12490
12154;Montlaur;Montlaur;COM;633;1;315443;5444629.897;Montlaur (12400);12400
12155;Fondamente;Fondamente;COM;334;0;346737;5444087.027;Fondamente (12540);12540
12156;Montpeyroux;Montpeyroux;COM;528;1;309777;5564260.712;Montpeyroux (12210);12210
12157;Montrozier;Montrozier;COM;1717;2;302946;5526875.015;Montrozier (12630);12630
12158;Montsalès;Montsalès;COM;326;0;219958;5540915.981;Montsalès (12260);12260
12159;Morlhon-le-Haut;Morlhon-le-Haut;COM;556;1;231737;5515354.494;Morlhon-le-Haut (12200);12200
12160;Mostuéjouls;Mostuéjouls;COM;320;0;354270;5500349.136;Mostuéjouls (12720);12720
12161;Mouret;Mouret;COM;549;1;280719;5545422.459;Mouret (12330);12330
12162;Moyrazès;Moyrazès;COM;1076;2;270205;5516289.851;Moyrazès (12160);12160
12163;Murasson;Murasson;COM;211;0;307583;5428555.565;Murasson (12370);12370
12164;Mur-de-Barrez;Mur-de-Barrez;COM;696;1;298438;5601967.971;Mur-de-Barrez (12600);12600
12165;Muret-le-Château;Muret-le-Château;COM;362;0;286276;5542473.319;Muret-le-Château (12330);12330
12166;Murols;Murols;COM;113;0;286873;5583957.924;Murols (12600);12600
12167;Najac;Najac;COM;701;1;218587;5498190.334;Najac (12270);12270
12168;Nant;Nant;COM;992;1;365803;5468552.305;Nant (12230);12230
12169;Naucelle;Naucelle;COM;2023;2;260977;5494905.827;Naucelle (12800);12800
12170;Naussac;Naussac;COM;373;0;233426;5544289.941;Naussac (12700);12700
12171;Nauviale;Nauviale;COM;588;1;270827;5545222.19;Nauviale (12330);12330
12172;Le Nayrac;Le Nayrac;COM;528;1;297192;5559615.835;Le Nayrac (12190);12190
12174;Olemps;Olemps;COM;3471;3;283549;5518024.574;Olemps (12510);12510
12175;Ols-et-Rinhodes;Ols-et-Rinhodes;COM;189;0;216781;5537121.441;Ols-et-Rinhodes (12260);12260
12176;Onet-le-Château;Onet-le-Château;COM;11797;4;284937;5524849.217;Onet-le-Château (12000);12000
12177;Palmas d'Aveyron;Palmas d'Aveyron;COM;1028;2;318311;5531031.096;Palmas d'Aveyron (12310);12310
12178;Paulhe;Paulhe;COM;371;0;346385;5488440.421;Paulhe (12520);12520
12179;Peux-et-Couffouleux;Peux-et-Couffouleux;COM;85;0;320694;5428939.262;Peux-et-Couffouleux (12360);12360
12180;Peyreleau;Peyreleau;COM;73;0;356747;5492743.926;Peyreleau (12720);12720
12181;Peyrusse-le-Roc;Peyrusse-le-Roc;COM;210;0;237609;5543431.116;Peyrusse-le-Roc (12220);12220
12182;Pierrefiche;Pierrefiche;COM;284;0;325210;5532817.373;Pierrefiche (12130);12130
12183;Plaisance;Plaisance;COM;219;0;285277;5454598.656;Plaisance (12550);12550
12184;Pomayrols;Pomayrols;COM;120;0;340503;5541087.568;Pomayrols (12130);12130
12185;Pont-de-Salars;Pont-de-Salars;COM;1632;2;301594;5508539.802;Pont-de-Salars (12290);12290
12186;Pousthomy;Pousthomy;COM;212;0;289272;5443214.609;Pousthomy (12380);12380
12187;Prades-d'Aubrac;Prades-d'Aubrac;COM;348;0;330575;5549590.691;Prades-d'Aubrac (12470);12470
12188;Prades-Salars;Prades-Salars;COM;319;0;310920;5504122.502;Prades-Salars (12290);12290
12189;Pradinas;Pradinas;COM;354;0;252521;5503798.543;Pradinas (12240);12240
12190;Prévinquières;Prévinquières;COM;288;0;249792;5522237.412;Prévinquières (12350);12350
12191;Privezac;Privezac;COM;324;0;244333;5529105.532;Privezac (12350);12350
12192;Mounes-Prohencoux;Mounes-Prohencoux;COM;186;0;313829;5434269.383;Mounes-Prohencoux (12370);12370
12193;Pruines;Pruines;COM;282;0;276950;5548490.712;Pruines (12320);12320
12194;Quins;Quins;COM;852;1;264837;5501072.331;Quins (12800);12800
12195;Rebourguil;Rebourguil;COM;270;0;306841;5447645.651;Rebourguil (12400);12400
12197;Réquista;Réquista;COM;1978;2;283763;5470377.878;Réquista (12170);12170
12198;Rieupeyroux;Rieupeyroux;COM;1940;2;248174;5513251.76;Rieupeyroux (12240);12240
12199;Rignac;Rignac;COM;2006;2;255229;5528160.512;Rignac (12390);12390
12200;Rivière-sur-Tarn;Rivière-sur-Tarn;COM;1029;2;348163;5498183.832;Rivière-sur-Tarn (12640);12640
12201;Rodelle;Rodelle;COM;1071;2;291930;5540290.981;Rodelle (12340);12340
12202;Rodez;Rodez;COM;24397;4;285743;5521118.989;Rodez (12000);12000
12203;Roquefort-sur-Soulzon;Roquefort-sur-Soulzon;COM;555;1;331876;5460867.796;Roquefort-sur-Soulzon (12250);12250
12204;La Roque-Sainte-Marguerite;La Roque-Sainte-Marguerite;COM;177;0;360886;5482355.376;La Roque-Sainte-Marguerite (12100);12100
12205;La Rouquette;La Rouquette;COM;770;1;219800;5513534.147;La Rouquette (12200);12200
12206;Roussennac;Roussennac;COM;631;1;250877;5534933.068;Roussennac (12220);12220
12207;Rullac-Saint-Cirq;Rullac-Saint-Cirq;COM;346;0;275801;5483878.943;Rullac-Saint-Cirq (12120);12120
12208;Saint-Affrique;Saint-Affrique;COM;8018;3;319128;5460132.102;Saint-Affrique (12400);12400
12209;Saint-Amans-des-Cots;Saint-Amans-des-Cots;COM;749;1;299560;5572417.897;Saint-Amans-des-Cots (12460);12460
12210;Saint-André-de-Najac;Saint-André-de-Najac;COM;455;0;224981;5493161.375;Saint-André-de-Najac (12270);12270
12211;Saint-André-de-Vézines;Saint-André-de-Vézines;COM;133;0;364140;5488315.128;Saint-André-de-Vézines (12720);12720
12212;Saint-Beaulize;Saint-Beaulize;COM;87;0;345046;5450884.752;Saint-Beaulize (12540);12540
12213;Saint-Beauzély;Saint-Beauzély;COM;624;1;330238;5491654.906;Saint-Beauzély (12620);12620
12214;Saint-Chély-d'Aubrac;Saint-Chély-d'Aubrac;COM;518;1;327979;5557498.907;Saint-Chély-d'Aubrac (12470);12470
12215;Saint-Christophe-Vallon;Saint-Christophe-Vallon;COM;1171;2;266776;5540058.724;Saint-Christophe-Vallon (12330);12330
12216;Saint-Côme-d'Olt;Saint-Côme-d'Olt;COM;1426;2;314205;5548078.578;Saint-Côme-d'Olt (12500);12500
12217;Sainte-Croix;Sainte-Croix;COM;744;1;219099;5529755.45;Sainte-Croix (12260);12260
12219;Sainte-Eulalie-d'Olt;Sainte-Eulalie-d'Olt;COM;377;0;324957;5537882.007;Sainte-Eulalie-d'Olt (12130);12130
12220;Sainte-Eulalie-de-Cernon;Sainte-Eulalie-de-Cernon;COM;299;0;349373;5459335.375;Sainte-Eulalie-de-Cernon (12230);12230
12221;Saint-Félix-de-Lunel;Saint-Félix-de-Lunel;COM;354;0;279867;5553178.278;Saint-Félix-de-Lunel (12320);12320
12222;Saint-Félix-de-Sorgues;Saint-Félix-de-Sorgues;COM;187;0;332435;5447283.936;Saint-Félix-de-Sorgues (12400);12400
12223;Argences en Aubrac;Argences en Aubrac;COM;1602;2;313368;5586260.085;Argences en Aubrac (12210);12210
12224;Saint Geniez d'Olt et d'Aubrac;Saint Geniez d'Olt et d'Aubrac;COM;2217;2;335341;5545127.575;Saint Geniez d'Olt et d'Aubrac (12130);12130
12225;Saint-Georges-de-Luzençon;Saint-Georges-de-Luzençon;COM;1606;2;332507;5474218.943;Saint-Georges-de-Luzençon (12100);12100
12226;Saint-Hippolyte;Saint-Hippolyte;COM;424;0;287674;5578526.525;Saint-Hippolyte (12140);12140
12227;Saint-Igest;Saint-Igest;COM;178;0;232701;5534672.316;Saint-Igest (12260);12260
12228;Saint-Izaire;Saint-Izaire;COM;308;0;300919;5460935.801;Saint-Izaire (12480);12480
12229;Saint-Jean-d'Alcapiès;Saint-Jean-d'Alcapiès;COM;244;0;330315;5457479.649;Saint-Jean-d'Alcapiès (12250);12250
12230;Saint-Jean-Delnous;Saint-Jean-Delnous;COM;393;0;277449;5471841.807;Saint-Jean-Delnous (12170);12170
12231;Saint-Jean-du-Bruel;Saint-Jean-du-Bruel;COM;717;1;376489;5469514.933;Saint-Jean-du-Bruel (12230);12230
12232;Saint-Jean-et-Saint-Paul;Saint-Jean-et-Saint-Paul;COM;281;0;337311;5454400.496;Saint-Jean-et-Saint-Paul (12250);12250
12233;Saint-Juéry;Saint-Juéry;COM;294;0;300157;5453716.613;Saint-Juéry (12550);12550
12234;Sainte-Juliette-sur-Viaur;Sainte-Juliette-sur-Viaur;COM;624;1;278426;5499367.864;Sainte-Juliette-sur-Viaur (12120);12120
12235;Saint-Just-sur-Viaur;Saint-Just-sur-Viaur;COM;204;0;264878;5484014.532;Saint-Just-sur-Viaur (12170);12170
12236;Saint-Laurent-de-Lévézou;Saint-Laurent-de-Lévézou;COM;153;0;327099;5497894.61;Saint-Laurent-de-Lévézou (12620);12620
12237;Saint-Laurent-d'Olt;Saint-Laurent-d'Olt;COM;648;1;345211;5535070.448;Saint-Laurent-d'Olt (12560);12560
12238;Saint-Léons;Saint-Léons;COM;425;0;332042;5499997.543;Saint-Léons (12780);12780
12239;Saint-Martin-de-Lenne;Saint-Martin-de-Lenne;COM;324;0;330144;5531399.374;Saint-Martin-de-Lenne (12130);12130
12240;Saint-Parthem;Saint-Parthem;COM;401;0;255103;5564009.924;Saint-Parthem (12300);12300
12241;Sainte-Radegonde;Sainte-Radegonde;COM;1759;2;293088;5516824.027;Sainte-Radegonde (12850);12850
12242;Saint-Rémy;Saint-Rémy;COM;306;0;227281;5526857.102;Saint-Rémy (12200);12200
12243;Saint-Rome-de-Cernon;Saint-Rome-de-Cernon;COM;957;1;332216;5466922.397;Saint-Rome-de-Cernon (12490);12490
12244;Saint-Rome-de-Tarn;Saint-Rome-de-Tarn;COM;889;1;321774;5470461.098;Saint-Rome-de-Tarn (12490);12490
12246;Saint-Santin;Saint-Santin;COM;530;1;251291;5565576.803;Saint-Santin (12300);12300
12247;Saint-Saturnin-de-Lenne;Saint-Saturnin-de-Lenne;COM;297;0;336459;5529018.851;Saint-Saturnin-de-Lenne (12560);12560
12248;Saint-Sernin-sur-Rance;Saint-Sernin-sur-Rance;COM;607;1;292012;5446688.834;Saint-Sernin-sur-Rance (12380);12380
12249;Saint-Sever-du-Moustier;Saint-Sever-du-Moustier;COM;189;0;299855;5430245.098;Saint-Sever-du-Moustier (12370);12370
12250;Saint-Symphorien-de-Thénières;Saint-Symphorien-de-Thénières;COM;210;0;301556;5580722.532;Saint-Symphorien-de-Thénières (12460);12460
12251;Saint-Victor-et-Melvieu;Saint-Victor-et-Melvieu;COM;322;0;312891;5473361.868;Saint-Victor-et-Melvieu (12400);12400
12252;Salles-Courbatiès;Salles-Courbatiès;COM;439;0;232147;5540198.467;Salles-Courbatiès (12260);12260
12253;Salles-Curan;Salles-Curan;COM;1005;2;310160;5490162.818;Salles-Curan (12410);12410
12254;Salles-la-Source;Salles-la-Source;COM;2286;2;281102;5534450.94;Salles-la-Source (12330);12330
12255;Salmiech;Salmiech;COM;762;1;288049;5495507.266;Salmiech (12120);12120
12256;Salvagnac-Cajarc;Salvagnac-Cajarc;COM;367;0;208357;5536067.36;Salvagnac-Cajarc (12260);12260
12257;Causse-et-Diège;Causse-et-Diège;COM;797;1;226435;5547621.157;Causse-et-Diège (12700);12700
12258;La Salvetat-Peyralès;La Salvetat-Peyralès;COM;989;1;244516;5499735.824;La Salvetat-Peyralès (12440);12440
12259;Sanvensa;Sanvensa;COM;643;1;227090;5509568.965;Sanvensa (12200);12200
12260;Sauclières;Sauclières;COM;169;0;375793;5462341.077;Sauclières (12230);12230
12261;Saujac;Saujac;COM;124;0;211701;5539799.993;Saujac (12260);12260
12262;Sauveterre-de-Rouergue;Sauveterre-de-Rouergue;COM;713;1;257687;5503769.7;Sauveterre-de-Rouergue (12800);12800
12263;Savignac;Savignac;COM;752;1;218011;5521366.206;Savignac (12200);12200
12264;Sébazac-Concourès;Sébazac-Concourès;COM;3330;3;290638;5531183.553;Sébazac-Concourès (12740);12740
12265;Sébrazac;Sébrazac;COM;529;1;295603;5548956.729;Sébrazac (12190);12190
12266;Ségur;Ségur;COM;547;1;316566;5510593.694;Ségur (12290);12290
12267;La Selve;La Selve;COM;626;1;282330;5481850.591;La Selve (12170);12170
12268;Sénergues;Sénergues;COM;424;0;274191;5559659.828;Sénergues (12320);12320
12269;La Serre;La Serre;COM;126;0;295539;5448936.136;La Serre (12380);12380
12270;Sévérac d'Aveyron;Sévérac d'Aveyron;COM;4079;3;338633;5514858.485;Sévérac d'Aveyron (12150);12150
12272;Sonnac;Sonnac;COM;519;1;235488;5548948.646;Sonnac (12700);12700
12273;Soulages-Bonneval;Soulages-Bonneval;COM;298;0;308886;5570810.152;Soulages-Bonneval (12210);12210
12274;Sylvanès;Sylvanès;COM;114;0;328686;5438384.667;Sylvanès (12360);12360
12275;Tauriac-de-Camarès;Tauriac-de-Camarès;COM;35;0;337399;5430874.179;Tauriac-de-Camarès (12360);12360
12276;Tauriac-de-Naucelle;Tauriac-de-Naucelle;COM;359;0;258661;5487968.753;Tauriac-de-Naucelle (12800);12800
12277;Taussac;Taussac;COM;523;1;293465;5594003.972;Taussac (12600);12600
12278;Tayrac;Tayrac;COM;185;0;249679;5496999.979;Tayrac (12440);12440
12280;Thérondels;Thérondels;COM;391;0;305220;5605027.725;Thérondels (12600);12600
12281;Toulonjac;Toulonjac;COM;745;1;222582;5524593.177;Toulonjac (12200);12200
12282;Tournemire;Tournemire;COM;424;0;336959;5460521.224;Tournemire (12250);12250
12283;Trémouilles;Trémouilles;COM;476;0;293678;5502601.362;Trémouilles (12290);12290
12284;Le Truel;Le Truel;COM;344;0;305865;5473781.308;Le Truel (12430);12430
12286;Vabres-l'Abbaye;Vabres-l'Abbaye;COM;1219;2;313915;5453283.89;Vabres-l'Abbaye (12400);12400
12287;Vailhourles;Vailhourles;COM;636;1;212549;5513275.006;Vailhourles (12200);12200
12288;Valady;Valady;COM;1595;2;271844;5534925.615;Valady (12330);12330
12289;Valzergues;Valzergues;COM;206;0;247261;5544023.71;Valzergues (12220);12220
12290;Vaureilles;Vaureilles;COM;490;0;243381;5535831.232;Vaureilles (12220);12220
12291;Verrières;Verrières;COM;378;0;339637;5499032.208;Verrières (12520);12520
12292;Versols-et-Lapeyre;Versols-et-Lapeyre;COM;416;0;326857;5449962.306;Versols-et-Lapeyre (12400);12400
12293;Veyreau;Veyreau;COM;136;0;368095;5493655.004;Veyreau (12720);12720
12294;Vézins-de-Lévézou;Vézins-de-Lévézou;COM;649;1;325631;5506983.813;Vézins-de-Lévézou (12780);12780
12295;Viala-du-Pas-de-Jaux;Viala-du-Pas-de-Jaux;COM;97;0;341512;5459098.967;Viala-du-Pas-de-Jaux (12250);12250
12296;Viala-du-Tarn;Viala-du-Tarn;COM;528;1;316048;5478714.373;Viala-du-Tarn (12490);12490
12297;Le Vibal;Le Vibal;COM;510;1;305155;5515323.326;Le Vibal (12290);12290
12298;Villecomtal;Villecomtal;COM;417;0;286751;5549940.89;Villecomtal (12580);12580
12299;Villefranche-de-Panat;Villefranche-de-Panat;COM;684;1;302330;5480528.121;Villefranche-de-Panat (12430);12430
12300;Villefranche-de-Rouergue;Villefranche-de-Rouergue;COM;11681;4;226086;5519748.381;Villefranche-de-Rouergue (12200);12200
12301;Villeneuve;Villeneuve;COM;1976;2;225808;5534980.956;Villeneuve (12260);12260
12303;Vimenet;Vimenet;COM;251;0;326105;5527553.705;Vimenet (12310);12310
12305;Viviez;Viviez;COM;1227;2;247242;5551914.735;Viviez (12110);12110
12307;Curan;Curan;COM;293;0;317666;5496103.245;Curan (12410);12410
13001;Aix-en-Provence;Aix-en-Provence;COM;147122;7;600975;5393940.61;Aix-en-Provence (13080);13080
13002;Allauch;Allauch;COM;21546;4;613523;5365898.161;Allauch (13190);13190
13003;Alleins;Alleins;COM;2695;3;573457;5420279.325;Alleins (13980);13980
13004;Arles;Arles;COM;50968;5;518928;5395637.371;Arles (13104);13104
13005;Aubagne;Aubagne;COM;47190;4;619296;5356773.175;Aubagne (13400);13400
13006;Aureille;Aureille;COM;1545;2;550488;5419016.979;Aureille (13930);13930
13007;Auriol;Auriol;COM;12667;4;629901;5367056.109;Auriol (13390);13390
13008;Aurons;Aurons;COM;565;1;573177;5414732.174;Aurons (13121);13121
13009;La Barben;La Barben;COM;845;1;580326;5406655.494;La Barben (13330);13330
13010;Barbentane;Barbentane;COM;4228;3;528723;5449172.864;Barbentane (13570);13570
13011;Les Baux-de-Provence;Les Baux-de-Provence;COM;315;0;534637;5426154.485;Les Baux-de-Provence (13520);13520
13012;Beaurecueil;Beaurecueil;COM;600;1;617386;5391747.33;Beaurecueil (13100);13100
13013;Belcodène;Belcodène;COM;1917;2;621652;5376397.646;Belcodène (13720);13720
13014;Berre-l'Étang;Berre-l'Étang;COM;13834;4;574454;5388937.57;Berre-l'Étang (13130);13130
13015;Bouc-Bel-Air;Bouc-Bel-Air;COM;14984;4;602521;5380302.248;Bouc-Bel-Air (13320);13320
13016;La Bouilladisse;La Bouilladisse;COM;6316;3;625641;5372601.658;La Bouilladisse (13720);13720
13017;Boulbon;Boulbon;COM;1516;2;522907;5445030.282;Boulbon (13150);13150
13018;Cabannes;Cabannes;COM;4471;3;551944;5443555.037;Cabannes (13440);13440
13019;Cabriès;Cabriès;COM;10006;4;595515;5380683.354;Cabriès (13480);13480
13020;Cadolive;Cadolive;COM;2179;2;615942;5372181.74;Cadolive (13950);13950
13021;Carry-le-Rouet;Carry-le-Rouet;COM;5705;3;573757;5364274.572;Carry-le-Rouet (13620);13620
13022;Cassis;Cassis;COM;6782;3;617898;5346001.571;Cassis (13260);13260
13023;Ceyreste;Ceyreste;COM;4801;3;627410;5346094.873;Ceyreste (13600);13600
13024;Charleval;Charleval;COM;2655;3;583918;5422388.681;Charleval (13350);13350
13025;Châteauneuf-le-Rouge;Châteauneuf-le-Rouge;COM;2358;2;619932;5387045.251;Châteauneuf-le-Rouge (13790);13790
13026;Châteauneuf-les-Martigues;Châteauneuf-les-Martigues;COM;17809;4;573034;5370932.862;Châteauneuf-les-Martigues (13220);13220
13027;Châteaurenard;Châteaurenard;COM;16201;4;538747;5447215.584;Châteaurenard (13160);13160
13028;La Ciotat;La Ciotat;COM;36441;4;624811;5341326.327;La Ciotat (13600);13600
13029;Cornillon-Confoux;Cornillon-Confoux;COM;1494;2;565138;5400459.581;Cornillon-Confoux (13250);13250
13030;Cuges-les-Pins;Cuges-les-Pins;COM;5380;3;635645;5354814.138;Cuges-les-Pins (13780);13780
13031;La Destrousse;La Destrousse;COM;3803;3;623221;5369513.164;La Destrousse (13112);13112
13032;Éguilles;Éguilles;COM;8076;3;593211;5399290.17;Éguilles (13510);13510
13033;Ensuès-la-Redonne;Ensuès-la-Redonne;COM;5739;3;578785;5365980.739;Ensuès-la-Redonne (13820);13820
13034;Eygalières;Eygalières;COM;1730;2;551275;5428702.071;Eygalières (13810);13810
13035;Eyguières;Eyguières;COM;6854;3;558343;5419557.983;Eyguières (13430);13430
13036;Eyragues;Eyragues;COM;4421;3;539188;5441159.162;Eyragues (13630);13630
13037;La Fare-les-Oliviers;La Fare-les-Oliviers;COM;8800;3;579142;5396765.3;La Fare-les-Oliviers (13580);13580
13038;Fontvieille;Fontvieille;COM;3531;3;525702;5422710.738;Fontvieille (13990);13990
13039;Fos-sur-Mer;Fos-sur-Mer;COM;15512;4;545929;5381655.738;Fos-sur-Mer (13270);13270
13040;Fuveau;Fuveau;COM;10164;4;618208;5382208.562;Fuveau (13710);13710
13041;Gardanne;Gardanne;COM;21501;4;610043;5381163.924;Gardanne (13120);13120
13042;Gémenos;Gémenos;COM;6698;3;628331;5357462.641;Gémenos (13420);13420
13043;Gignac-la-Nerthe;Gignac-la-Nerthe;COM;9899;3;581982;5371610.927;Gignac-la-Nerthe (13180);13180
13044;Grans;Grans;COM;5201;3;561664;5405941.717;Grans (13450);13450
13045;Graveson;Graveson;COM;4854;3;530685;5442885.453;Graveson (13690);13690
13046;Gréasque;Gréasque;COM;4281;3;617504;5377151.633;Gréasque (13850);13850
13047;Istres;Istres;COM;44438;4;551096;5396148.302;Istres (13118);13118
13048;Jouques;Jouques;COM;4436;3;629684;5408861.498;Jouques (13490);13490
13049;Lamanon;Lamanon;COM;2044;2;566486;5419919.437;Lamanon (13113);13113
13050;Lambesc;Lambesc;COM;10018;4;584681;5413242.595;Lambesc (13410);13410
13051;Lançon-Provence;Lançon-Provence;COM;9052;3;574333;5400058.518;Lançon-Provence (13680);13680
13052;Maillane;Maillane;COM;2705;3;532654;5438108.479;Maillane (13910);13910
13053;Mallemort;Mallemort;COM;6184;3;577030;5423549.467;Mallemort (13370);13370
13054;Marignane;Marignane;COM;32515;4;580201;5375751.118;Marignane (13700);13700
13055;Marseille;Marseille;COM;870321;7;603396;5356491.134;Marseille;
13056;Martigues;Martigues;COM;48506;4;562115;5369958.23;Martigues (13117);13117
13057;Mas-Blanc-des-Alpilles;Mas-Blanc-des-Alpilles;COM;516;1;530278;5432672.894;Mas-Blanc-des-Alpilles (13103);13103
13058;Maussane-les-Alpilles;Maussane-les-Alpilles;COM;2396;2;538005;5421355.617;Maussane-les-Alpilles (13520);13520
13059;Meyrargues;Meyrargues;COM;3843;3;614839;5407461.468;Meyrargues (13650);13650
13060;Meyreuil;Meyreuil;COM;5786;3;612305;5386986.866;Meyreuil (13590);13590
13061;Saint-Pierre-de-Mézoargues;Saint-Pierre-de-Mézoargues;COM;219;0;518423;5443953.63;Saint-Pierre-de-Mézoargues (13150);13150
13062;Mimet;Mimet;COM;4158;3;612080;5374982.067;Mimet (13105);13105
13063;Miramas;Miramas;COM;26433;4;558145;5401315.973;Miramas (13140);13140
13064;Mollégès;Mollégès;COM;2662;3;550956;5435331.475;Mollégès (13940);13940
13065;Mouriès;Mouriès;COM;3400;3;544453;5419308.359;Mouriès (13890);13890
13066;Noves;Noves;COM;5827;3;545408;5443623.382;Noves (13550);13550
13067;Orgon;Orgon;COM;2752;3;559238;5431388.846;Orgon (13660);13660
13068;Paradou;Paradou;COM;2145;2;531889;5420420.444;Paradou (13520);13520
13069;Pélissanne;Pélissanne;COM;10561;4;574392;5408494.444;Pélissanne (13330);13330
13070;La Penne-sur-Huveaune;La Penne-sur-Huveaune;COM;6521;3;614341;5354170.478;La Penne-sur-Huveaune (13821);13821
13071;Les Pennes-Mirabeau;Les Pennes-Mirabeau;COM;21897;4;591747;5373504.847;Les Pennes-Mirabeau (13170);13170
13072;Peynier;Peynier;COM;3567;3;626222;5379149.462;Peynier (13790);13790
13073;Peypin;Peypin;COM;5604;3;620224;5370674.345;Peypin (13124);13124
13074;Peyrolles-en-Provence;Peyrolles-en-Provence;COM;5129;3;620843;5408122.473;Peyrolles-en-Provence (13860);13860
13075;Plan-de-Cuques;Plan-de-Cuques;COM;11522;4;608345;5367927.82;Plan-de-Cuques (13380);13380
13076;Plan-d'Orgon;Plan-d'Orgon;COM;3562;3;556877;5437286.304;Plan-d'Orgon (13750);13750
13077;Port-de-Bouc;Port-de-Bouc;COM;16290;4;555715;5376661.143;Port-de-Bouc (13110);13110
13078;Port-Saint-Louis-du-Rhône;Port-Saint-Louis-du-Rhône;COM;8370;3;534862;5375670.105;Port-Saint-Louis-du-Rhône (13230);13230
13079;Puyloubier;Puyloubier;COM;1785;2;632030;5391280.52;Puyloubier (13114);13114
